"job_id","job_title","company_name","job_description","created_at","modified_at","expiry_date","number_of_openings","education","experience","city","state","salary","trade","type_of_work"
"07e8208a-c9de-40f0-8de1-a053c0df5f83",Draughtsman,Super Placement ,<p><strong>Urgent Required Draughtsmans at Ghaziabad Location </strong></p>,2022-02-17 10:56:38.009 +0530,2022-02-17 10:56:38.009 +0530,2022-03-19 10:56:38.009 +0530,5,Diploma,"3-5 yrs",Ghaziabad,Uttar Pradesh,Rs. 10000 to Rs.15000,Draughtsman,Full Time
f52f6015-7430-42fe-8616-3d9be7e3e216,Delivery boy,Leading healthcare logistics pvt Ltd company,"<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 00:30:30.582 +0530,2022-05-30 20:50:51.229 +0530,2022-05-09 00:30:30.582 +0530,250,"8th Class or Below","0-2 Yrs",Sikar,Rajasthan,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"1ab4b619-5a08-4ea5-a308-ddbf74ec634a",Machine Operator,Favourite Switchgear Private Limited,"<ul><li>Keen knowledge for Sheet metal components in manufacturing</li><li>Operate and maintain the performance of CNC Punching Machines for Sheet metal with Fanuc Controller. Should have knowledge for Tool Changing and Programming in RADAN software.</li><li>Good Math skills will help punch press operators understand complex instruction, how schematic work and make sure items are designed and built correctly</li><li>Problem solving skills will need to know why machines are not at peak performance and how to increase output and how to fix errors.</li><li>Punch presses are precision equipment. Being off by millimeters could be critical error. Keen attention to details is required.</li><li>Machine controlled by computers will need operators who understand CAD/CAM technology.</li><li>Physical and Stamina:</li><li>Punch press operators often work long hours doing repetitive movements.</li><li>Physical movement include the lifting, moving etc.</li></ul>",2022-02-16 15:46:56.307 +0530,2022-02-16 17:20:10.421 +0530,2022-03-18 15:46:56.307 +0530,3,"12th pass",Fresher,Gandhinagar (Gujarat),Gujarat,Rs. 10000 to Rs.15000,Machine Operator,Full Time
"06f6581d-61a0-4612-a061-d8059dffef6b",Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:20:27.818 +0530,2022-05-30 20:50:13.405 +0530,2022-05-09 08:20:27.818 +0530,250,"8th Class or Below","0-2 Yrs",Jhunjhunu,Rajasthan,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"3650bb00-8fb2-488c-98b7-7775703bfa43",Delivery Boys || Zomato/Swiggy/Shadowfax/Delhivery || Delhi,RPS Group Manpower & Placement Services,<p>We are actively looking for Pick-up and Delivery boys who take exceptional pride in being a Hunger Saviour.</p><p>&nbsp;</p><p>Call us now 8979588462.</p><p>&nbsp;</p><p>Candidate should have:-</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Smartphone</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Bike</p><p>·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Valid Driving License</p><p><br></p><p>Thanks</p>,2022-04-05 14:09:55.291 +0530,2022-04-09 17:05:10.883 +0530,2022-05-05 14:09:55.291 +0530,100,"8th Class or Below",Fresher,Delhi,Delhi,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"53391768-6527-4bd8-81db-3bcda5692048",iti apprentice,rps group,"<p>Requirement for ITI all trade apprentice</p><p>Salary -9500/8hrs</p><p>Location - Begampur ,Haridwar</p><p>Company - Automobile sector</p><p>(Breakfast, Lunch, Evening Tea Provide by company)</p><p>Contact - 8979588462</p>",2022-04-09 18:02:29.739 +0530,2022-04-12 23:01:25.491 +0530,2022-05-09 18:02:29.739 +0530,20,ITI,Fresher,Moradabad,Uttar Pradesh,Rs. 10000 to Rs.15000,Electrician,Full Time
fa2122b4-8b55-4339-a064-0e3c9a798d46,Delivery Boy,IKamate HR India Pvt. Ltd,<p>We are Hiring for Blue Dart</p><p>Designation : Delivery Executive</p><p>Education : 10th to Graduate</p><p>Experience : 01 month to 3 Years</p><p>Job Location : Kheda</p><p>Salary : 14000 CTC+ Petrol+ Incentive</p><p>Contact : -9913099651</p>,2022-04-26 11:12:32.813 +0530,2022-04-26 12:32:14.430 +0530,2022-05-26 11:12:32.813 +0530,20,"10th Pass",Fresher,Kheda,Gujarat,Rs. 10000 to Rs.15000,Delivery Executive,Full Time
"586e5ac9-8b85-4ece-b3d7-8639602b2ac0",Delivery boy,KG intelenet solution Pvt Ltd,<p>Hiring for our own company</p>,2022-03-15 15:19:27.300 +0530,2022-03-15 15:19:27.300 +0530,2022-04-14 15:19:27.300 +0530,4,"8th Class or Below",Fresher,Noida,Uttar Pradesh,Rs. 10000 to Rs.15000,Delivery Executive,Full Time
"31d7f460-1cbb-4667-9454-e66a2438d23d","Tickets check, Gate keeper ",Genius consultant Pvt Ltd,"<p>☑️Urgent Hiring for CINEMA HALL ☑️</p><p><br></p><p>👌🏻👌🏻Benefits:- Aapko 1 months me 1 Baar Family Tickets FREE</p><p>Milte Hai..👌🏻👌🏻</p><p><br></p><p>👉🏻PROFILE *&nbsp;- Tickets Counter /Cafe Counter/On Seat Serving&nbsp;Associates...</p><p><br></p><p>📝Interview Date- 23 March 22*📝</p><p><br></p><p>🌎Job Location - GRETER NOIDA (Sec-4,Near Gaur Chowk)..</p><p><br></p><p>👉🏻Qualification - 10th, 12th &amp; Graduate...</p><p><br></p><p>❗AGE LIMIT- 18 TO 25 Year..❗</p><p><br></p><p>👉🏻Salary -CTC-10000 k.</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In hand- 8500 + PF+ESI.</p><p><br></p><p>👉🏻Experience - Fresher &amp; Experience...</p><p><br></p><p>👉🏻*Interested Candidates Call Me*</p><p>*Regards*</p><p>*HR- Himanshu*</p><p>*7503448400*</p><p><br></p><p>*FREE JOB FREE JOB FREE JOB FREE JOB FREE JOB*</p>",2022-03-23 15:12:58.635 +0530,2022-03-23 15:40:25.878 +0530,2022-04-22 15:12:58.635 +0530,50,"10th Pass",Fresher,Greater Noida,Uttar Pradesh,Less than Rs.10000,Warehouse associate,Full Time
"86abff99-1fc7-4d22-8770-525a0be479cf",Horticulture Manager,DRG Job Placement Manpower Consultant Hyderabad,"<p>Qualification: BSc/Msc Agriculture:</p><p>Organization : Lifestyle Projects, Madhapur Hyderabad</p><p><br></p><p>KEY RESPONSIBILITIES</p><p>Assign Duties, Such As Cultivation, Irrigation, Or Harvesting Of Crops Or Plants, Product Packaging Or Grading, Or Equipment Maintenance.</p><p>Assign Duties Or Work Schedules To Employees.</p><p>Train Workers In Techniques Such As Planting, Harvesting, Weeding, Or Insect Identification And In The Use Of Safety Measures.</p><p>Train Workers In Farming, Forestry, Or Hunting Techniques.</p><p>Confer With Managers To Evaluate Weather Or Soil Conditions, To Develop Plans Or Procedures, Or To Discuss Issues Such As Changes In Fertilizers, Herbicides, Or Cultivating Techniques.</p><p>Confer With Managers To Make Operational Decisions.</p><p>Inspect Crops, Fields, Or Plant Stock To Determine Conditions And Need For Cultivating, Spraying, Weeding, Or Harvesting.</p><p>Evaluate The Quality Of Plants Or Crops.</p><p>Review Employees' Work To Evaluate Quality And Quantity.</p><p><br></p><p>Observe Workers To Detect Inefficient Or Unsafe Work Procedures Or To Identify Problems, Initiating Corrective Action As Necessary.</p><p>Inspect Products Or Operations To Ensure That Standards Are Met.</p><p>Drive Or Operate Farm Machinery, Such As Trucks, Tractors, Or Self-Propelled Harvesters, To Transport Workers Or Supplies Or To Cultivate Or Harvest Fields.</p><p>Operate Farming Equipment.</p><p>Estimate Labor Requirements For Jobs And Plan Work Schedules Accordingly.</p><p>Estimate Labor Or Resource Requirements For Forestry, Fishing, Or Agricultural Operations.</p><p>Schedule Agricultural Or Forestry Work.</p>",2022-01-29 12:52:19.259 +0530,2022-01-29 13:02:22.088 +0530,2022-02-28 12:52:19.259 +0530,1,Graduate,"5-10 yrs",Hyderabad,Telangana,Rs. 25001 to Rs. 50000,Housekeeping,Full Time
a2616922-c04d-4d8f-8b4e-1e2b18e316cc,Despatch supervisor and fork lift driver ,UFLEX L.T.D,<p>Despatch suparvisor</p>,2022-01-29 12:57:43.478 +0530,2022-01-29 16:24:19.139 +0530,2022-02-28 12:57:43.478 +0530,1072011,ITI,"10+ yrs",Noida,Uttar Pradesh,Rs. 25001 to Rs. 50000,Drivers,Full Time
"77b7de43-4ff5-4c2c-9075-cbdfd9f05e13",Data entry operator,Khushbu Enterprise,<p>We are looking for DATA ENTRY OPERATOR. </p><p>Candidates who are good at communication and basic computer knowledge. They should have been know about emailing and Basic Excel.</p><p>Freshers also can apply.</p><p>Hurry up and Apply Now</p><p>More information contact us.</p>,2021-12-31 14:25:24.087 +0530,2021-12-31 14:25:24.087 +0530,2022-01-30 14:25:24.087 +0530,20,"10th Pass",Fresher,Ahmedabad,Gujarat,Rs. 10000 to Rs.15000,Computer Operator and Programming Assistant,Full Time
"96d2e34e-b7bf-4a2b-8b58-ed9cd7ea0c35",Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:07:12.012 +0530,2022-06-18 22:52:14.189 +0530,2022-05-09 08:07:12.012 +0530,250,"8th Class or Below","0-2 Yrs",Akola,Maharashtra,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
d183f675-1757-4b77-8fd0-6c7016ec2f6e,Field Salesman,Ach Consultant,<p>We have requirement for filed salesman for Clothes Manufacturing Company.</p>,2022-03-23 13:22:46.244 +0530,2022-05-19 21:46:17.865 +0530,2022-04-22 13:22:46.244 +0530,80,Graduate,Fresher,Varanasi,Uttar Pradesh,Rs. 15001 to Rs.25000,Retail Sales ,Full Time
"7bebaf3c-dc1c-4945-8e5a-3d0bc2868441",Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:04:47.851 +0530,2022-05-30 20:50:29.094 +0530,2022-05-09 08:04:47.851 +0530,250,"8th Class or Below","0-2 Yrs",Parbhani,Maharashtra,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"635a2954-6db9-4b54-9d79-f3a3e28e9b3b",Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 07:48:15.576 +0530,2022-05-30 20:50:38.562 +0530,2022-05-09 07:48:15.576 +0530,250,"8th Class or Below","0-2 Yrs",Latur,Maharashtra,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"7d5c55b0-f7e1-44bd-a74f-022d86427454",SECURITY GUARD ,GLOBAL SERVICES ,<p>Required Security Staff for Faridabad Haryana. Call 9810017730</p>,2022-03-30 17:25:37.570 +0530,2022-03-30 17:25:37.570 +0530,2022-04-29 17:25:37.570 +0530,25,"10th Pass","3-5 yrs",Faridabad (Haryana),Haryana,Rs. 15001 to Rs.25000,Security Guard,Full Time
eecbec62-60c6-4144-a89e-944962aa9ad6,DELHIVERY BOY,REDEX ENTERPRISE,<p>We are urgent required Support staff for logistic companies</p><p><br></p><p>Aadhar card and bank account Mandatory</p><p><br></p><p>PF + ESIC Benefits</p><p><br></p><p>Other Incentive</p><p><br></p><p>Age 18 year to 35 Year</p>,2022-03-15 12:22:44.258 +0530,2022-03-15 12:22:44.258 +0530,2022-04-14 12:22:44.258 +0530,15,"8th Class or Below",Fresher,Sheopur,Madhya Pradesh,Less than Rs.10000,Delivery Executive,Full Time
c39241ba-89e0-4cd6-a624-8fa429626d26,Store Incharge,Favourite Switchgear Private Limited,"<ul><li>Plans and performs works that involves ordering, receiving, inspecting, returning, unloading, shelving, packing, labeling, pricing, delivering and maintaining a perpetual inventory of forms, office supplies, and various type of equipment.</li><li>Rotate stock and arranges for disposal of surpluses.</li><li>Keep records to maintain inventory control, cost containment and to assure proper stock levels.</li><li>Coordinates freight handling, equipment moving and minor repairs.</li><li>Oversees mail handing and courier service.</li><li>Operates simple office machine (which may in some cases include computer assisted inventory, automotive equipment, and may operate a forklift or other light equipment used in moving heavy items).</li><li>May participate in the selection, training and supervision of subordinates, when applicable</li></ul>",2022-02-16 15:49:49.174 +0530,2022-02-16 17:20:07.392 +0530,2022-03-18 15:49:49.174 +0530,3,"8th Class or Below",Fresher,Gandhinagar (Gujarat),Gujarat,Less than Rs.10000,Warehouse associate,Full Time
"442f7cbf-8708-4638-8287-b448797b7b9e",Data entry bank job,Abhishek consultancy services,<p>Data entry bank job computer operator</p>,2022-03-30 10:36:39.561 +0530,2022-04-12 19:06:39.644 +0530,2022-04-29 10:36:39.561 +0530,50,"10th Pass",Fresher,Katni,Madhya Pradesh,Rs. 15001 to Rs.25000,Computer Operator and Programming Assistant,Full Time
ff2f4ddd-343c-4102-8810-e3c5de7a8af0,Computer Operator,Fashion industry,<p>Data entry operator</p>,2022-03-23 14:33:01.922 +0530,2022-03-23 19:56:28.401 +0530,2022-04-22 14:33:01.922 +0530,50,"12th pass",Fresher,Ghazipur,Uttar Pradesh,Rs. 15001 to Rs.25000,Warehouse associate,Full Time
e01fa6f3-549a-44fd-a142-950d9ce5b7ff,Pipe Bander(YLM Machine Operator),Staffbloom Global Services Pvt. Ltd.,"<p>Job: Pipe Bander(YLM Machine Operator)</p><p><br></p><p>Position: 03</p><p><br></p><p>Qualification: 10th,12th</p><p><br></p><p>Experience: 1 To 3 Years Years</p><p><br></p><p>Salary: 20000 To 25000 (Experience As Per Interview)</p><p><br></p><p>Facilities: No Bus No Canteen</p><p><br></p><p>Address: Sanaswadi&nbsp;</p><p><br></p>",2022-01-10 17:24:04.892 +0530,2022-01-10 17:24:04.892 +0530,2022-02-09 17:24:04.892 +0530,6,"10th Pass","0-2 Yrs",Pune,Maharashtra,Rs. 15001 to Rs.25000,Machine Operator,Full Time
"8d01274d-0cdb-4371-a568-7d991926177a",Delivery Boy,IKamate HR India Pvt. Ltd,"<p>We are Hiring for Blue Dart</p><p>Designation : Delivery Executive</p><p>Education : 10th to Graduate</p><p>Experience : 01 month to 3 Years</p><p>Job Location : Gomtipur, Makarba, Bopal Ahmedabad</p><p>Salary : 14000 CTC+ Petrol+ Incentive</p><p>Contact : -9913099651</p>",2022-04-26 11:10:47.611 +0530,2022-04-26 12:32:19.261 +0530,2022-05-26 11:10:47.611 +0530,100,"10th Pass",Fresher,Ahmedabad,Gujarat,Rs. 10000 to Rs.15000,Delivery Executive,Full Time
a38dcd5b-f303-40a9-abac-6dd5353d5e93,Delivery Boy,IKamate HR India Pvt. Ltd,<p>We are Hiring for Blue Dart</p><p>Designation : Delivery Executive</p><p>Education : 10th to Graduate</p><p>Experience : 01 month to 3 Years</p><p>Job Location : Bavla</p><p>Salary : 14000 CTC+ Petrol+ Incentive</p><p>Contact : -9913099651</p>,2022-04-26 11:51:53.943 +0530,2022-04-26 12:33:03.870 +0530,2022-05-26 11:51:53.943 +0530,10,"10th Pass",Fresher,Ahmedabad,Gujarat,Rs. 10000 to Rs.15000,Delivery Executive,Full Time
fa9fecdb-e07d-43e1-9fc6-b85f3eadb649,Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 07:49:50.181 +0530,2022-05-30 20:50:31.333 +0530,2022-05-09 07:49:50.181 +0530,250,"8th Class or Below","0-2 Yrs",Anand,Gujarat,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
b45c46ec-c9b8-4c30-920f-588bece38077,Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:19:15.870 +0530,2022-06-18 22:51:58.428 +0530,2022-05-09 08:19:15.870 +0530,250,"8th Class or Below","0-2 Yrs",Ganganagar,Rajasthan,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
fb6c09eb-1930-4d86-8ca3-a2e78df5d446,Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:17:22.524 +0530,2022-06-18 22:52:01.997 +0530,2022-05-09 08:17:22.524 +0530,250,"8th Class or Below","0-2 Yrs",Nadia,West Bengal,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"1551e9ea-11c5-457f-aa13-dfbedcd3a1b6",Delivery boy,"FLIPKART,RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI","<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:14:10.500 +0530,2022-06-18 22:52:03.763 +0530,2022-05-09 08:14:10.500 +0530,250,"8th Class or Below","0-2 Yrs",Dhule,Maharashtra,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
"9377dace-78d2-4b1d-b407-5f055aaf6522",Delivery boy,Leading healthcare logistics pvt Ltd company,"<p>COMPANY NAME : FLIPKART, RAPIDO, UBER, SHADOFAX, ZEPTO, ZOMATO, SWIGGI</p><p><br></p><p>PROCESS : PARCEL, PASSENGER PICK &amp; DROP, MEDICINE, GROCERY AND FOOD DELIVERY</p><p><br></p><p>EARN INCOME : 15000-30000</p><p><br></p><p>DOCUMENTS : BIKE, DL, RC MUST</p>",2022-04-09 08:38:39.515 +0530,2022-05-24 09:24:34.796 +0530,2022-05-09 08:38:39.515 +0530,250,"8th Class or Below","0-2 Yrs",Purnia,Bihar,Rs. 15001 to Rs.25000,Delivery Executive,Full Time
